"","month","year","BNFSectionName","id","Quantity"
"4104","August","2015","Pressure Plates/Shields","August 2015",4958
"4105","August","2015","Prosthetic Adhesives","August 2015",120
"4106","August","2015","Selective Preparations","August 2015",12137309
"4107","August","2015","Sex Hormones","August 2015",23432746
"4108","August","2015","Sex Hormones & Antag In Malig Disease","August 2015",5940975
"4109","August","2015","Shampoo&Other Preps For Scalp&Hair Cond","August 2015",25035342
"4110","August","2015","Silk Garments","August 2015",4901
"4111","August","2015","Single Substances","August 2015",227567
"4112","August","2015","Skin Adhesive,Sterile","August 2015",66
"4113","August","2015","Skin Cleansers,Antiseptics & Desloughing","August 2015",8061321
"4114","August","2015","Skin Closure Strips, Sterile","August 2015",21051
"4115","August","2015","Skin Fillers And Protectives","August 2015",1140541
"4116","August","2015","Skin Protectors","August 2015",476522
"4117","August","2015","Soft-Tissue Disorders & Topical Pain Rel","August 2015",61075942
"4118","August","2015","Stable Angina, Acute/Crnry Synd&Fibrin","August 2015",80
"4119","August","2015","Stockinette","August 2015",172509
"4120","August","2015","Stoma Caps/Dressings","August 2015",67568
"4121","August","2015","Stoma Care","August 2015",30650
"4122","August","2015","Sunscreens And Camouflagers","August 2015",3257605
"4123","August","2015","Surgical Adhesive Tape","August 2015",101586
"4124","August","2015","Surgical Sutures","August 2015",197
"4125","August","2015","Suspensory Systems","August 2015",4068
"4126","August","2015","Swabs","August 2015",6104252
"4127","August","2015","Sympathomimetics","August 2015",186968
"4128","August","2015","Systemic Nasal Decongestants","August 2015",686748
"4129","August","2015","Thyroid And Antithyroid Drugs","August 2015",87953893
"4130","August","2015","Top Local Anaesthetics & Antipruritics","August 2015",4713736
"4131","August","2015","Topical Circulatory Preparations","August 2015",637705
"4132","August","2015","Topical Corticosteroids","August 2015",47411395
"4133","August","2015","Tracheostomy & Laryngectomy Appliances","August 2015",532209
"4134","August","2015","Treatment Of Glaucoma","August 2015",6033755
"4135","August","2015","Treatment Of Vaginal & Vulval Conditions","August 2015",3888807
"4136","August","2015","Trusses","August 2015",292
"4137","August","2015","Tubing & Accessories","August 2015",5034
"4138","August","2015","Tubing And Accessories","August 2015",96114
"4139","August","2015","Two Piece Ostomy Systems","August 2015",1019002
"4140","August","2015","Urinal Systems","August 2015",10114
"4141","August","2015","Urostomy Bags","August 2015",274523
"4142","August","2015","Vaccines And Antisera","August 2015",18973
"4143","August","2015","Vacuum Pumps for Erectile Dysfunction","August 2015",2428
"4144","August","2015","Vaginal Dilators","August 2015",278
"4145","August","2015","Vaginal Moisturisers","August 2015",31082
"4146","August","2015","Vaginal PH Correction Products","August 2015",14970
"4147","August","2015","Vehicles & Emulsifying Agents","August 2015",4973430
"4148","August","2015","Venous Ulcer Compression System","August 2015",10031
"4149","August","2015","Vitamins","August 2015",107081905
"4150","August","2015","Waters","August 2015",5396231
"4151","August","2015","Wound Management & other Dressings","August 2015",6562472
"4152","August","2015","Wound Management Products","August 2015",17932
"4153","August","2015","X-Ray Contrast Media","August 2015",5300
"4154","August","2016","Absorbent Cottons","August 2016",208975
"4155","August","2016","Acids","August 2016",232399
"4156","August","2016","Acne and Rosacea","August 2016",7097654
"4157","August","2016","Acne Treatment","August 2016",1180
"4158","August","2016","Acute Diarrhoea","August 2016",11882339
"4159","August","2016","Adhesive (Pastes/Sprays/Solutions)","August 2016",2802
"4160","August","2016","Adhesive Discs/Rings/Pads/Plasters","August 2016",1281671
"4161","August","2016","Adhesive Dressing Remover Ster Silicone","August 2016",9259
"4162","August","2016","Adhesive Removers (Sprays/Liquids/Wipes)","August 2016",972419
"4163","August","2016","Alcohol, Wines & Spirits","August 2016",700
"4164","August","2016","Anaemias + Other Blood Disorders","August 2016",63743296
"4165","August","2016","Anal Irrigation System","August 2016",13357
"4166","August","2016","Anal Plugs","August 2016",19161
"4167","August","2016","Analgesics","August 2016",589361337
"4168","August","2016","Anthelmintics","August 2016",254680
"4169","August","2016","Anti-Arrhythmic Drugs","August 2016",4093797
"4170","August","2016","Anti-Infective Eye Preparations","August 2016",1155402
"4171","August","2016","Anti-Infective Skin Preparations","August 2016",10392012
"4172","August","2016","Antibacterial Drugs","August 2016",102288345
"4173","August","2016","Anticoagulants And Protamine","August 2016",58779604
"4174","August","2016","Antidepressant Drugs","August 2016",193717710
"4175","August","2016","Antiepileptic Drugs","August 2016",173116398
"4176","August","2016","Antifibrinolytic Drugs & Haemostatics","August 2016",2147050
"4177","August","2016","Antifungal Drugs","August 2016",4758880
"4178","August","2016","Antihist, Hyposensit & Allergic Emergen","August 2016",62466228
"4179","August","2016","Antiperspirants","August 2016",405980
"4180","August","2016","Antiplatelet Drugs","August 2016",89483072
"4181","August","2016","Antiprotozoal Drugs","August 2016",8236094
"4182","August","2016","Antisecretory Drugs+Mucosal Protectants","August 2016",189798236
"4183","August","2016","Antispasmod.&Other Drgs Alt.Gut Motility","August 2016",31929465
"4184","August","2016","Antiviral Drugs","August 2016",3569867
"4185","August","2016","Arm Sling/Bandages","August 2016",1176139
"4186","August","2016","Aromatic Inhalations","August 2016",45315
"4187","August","2016","Bacterial Decolonisation Products","August 2016",1602
"4188","August","2016","Bag Closures","August 2016",27573
"4189","August","2016","Bag Covers","August 2016",3499
"4190","August","2016","Base/Dil/Susp Agents/Stabilisers","August 2016",38885744
"4191","August","2016","Belts","August 2016",11959
"4192","August","2016","Beta-Adrenoceptor Blocking Drugs","August 2016",109036516
"4193","August","2016","Bitters And Tonics","August 2016",400
"4194","August","2016","Bronchodilators","August 2016",23349003
"4195","August","2016","Catheter Maintenance Solutions","August 2016",143403
"4196","August","2016","Catheter Valves","August 2016",63446
"4197","August","2016","Catheters","August 2016",314796
"4198","August","2016","Cervical Collar","August 2016",60
"4199","August","2016","Chiropody Appliances","August 2016",6765
"4200","August","2016","Chronic Bowel Disorders","August 2016",24986589
"4201","August","2016","CNS Stimulants and drugs used for ADHD","August 2016",4607442
"4202","August","2016","Colostomy Bags","August 2016",2380316
"4203","August","2016","Colouring,Flavouring & Sweetening Agents","August 2016",800
"4204","August","2016","Compound Vit/Mineral Formulations","August 2016",1378139
"4205","August","2016","Contraceptive Devices","August 2016",1238
"4206","August","2016","Contraceptives","August 2016",59444468
"4207","August","2016","Cordials/Soft Drinks","August 2016",1471160
"4208","August","2016","Corti'roids & Other Anti-Inflamm.Preps.","August 2016",2797315
"4209","August","2016","Corticosteroids (Endocrine)","August 2016",31559873
"4210","August","2016","Corticosteroids (Respiratory)","August 2016",2079635
"4211","August","2016","Cough Preparations","August 2016",8288874
"4212","August","2016","Cromoglycate,Rel,Leukotriene Antagonists","August 2016",6054680
"4213","August","2016","Cycloidal Vibration Accessories","August 2016",887
"4214","August","2016","Cytotoxic Drugs","August 2016",715786
"4215","August","2016","Dementia","August 2016",7175510
"4216","August","2016","Deodorants","August 2016",324486
"4217","August","2016","Discharge Solidifying Agents","August 2016",351077
"4218","August","2016","Disinfectants,Preserv&Sterilising Agents","August 2016",500
"4219","August","2016","Diuretics","August 2016",93463551
"4220","August","2016","Douches","August 2016",1
"4221","August","2016","Drainable Dribbling Appliances","August 2016",2
"4222","August","2016","Drugs Acting On The Ear","August 2016",748665
"4223","August","2016","Drugs Acting On The Nose","August 2016",2630318
"4224","August","2016","Drugs Acting On The Oropharynx","August 2016",27976058
"4225","August","2016","Drugs Affecting Bone Metabolism","August 2016",3151214
"4226","August","2016","Drugs Affecting Intestinal Secretions","August 2016",11823065
"4227","August","2016","Drugs Affecting The Immune Response","August 2016",8437900
"4228","August","2016","Drugs For Genito-Urinary Disorders","August 2016",43397998
"4229","August","2016","Drugs Used In Diabetes","August 2016",275368676
"4230","August","2016","Drugs Used In Nausea And Vertigo","August 2016",34694737
"4231","August","2016","Drugs Used In Neuromuscular  Disorders","August 2016",19363409
"4232","August","2016","Drugs Used In Park'ism/Related Disorders","August 2016",26148414
"4233","August","2016","Drugs Used In Psychoses & Rel.Disorders","August 2016",34739053
"4234","August","2016","Drugs Used In Rheumatic Diseases & Gout","August 2016",92643642
"4235","August","2016","Drugs Used In Substance Dependence","August 2016",120965370
"4236","August","2016","Dry Mouth Products","August 2016",2124075
"4237","August","2016","Dyspep&Gastro-Oesophageal Reflux Disease","August 2016",172933047
"4238","August","2016","Elastic Hosiery","August 2016",144438
"4239","August","2016","Emollient & Barrier Preparations","August 2016",515896410
"4240","August","2016","Emollients","August 2016",174778089
"4241","August","2016","Eye Products","August 2016",2238475
"4242","August","2016","Faecal Collectors","August 2016",3116
"4243","August","2016","Filters/Bridges","August 2016",27815
"4244","August","2016","Flanges","August 2016",185
"4245","August","2016","Fluids And Electrolytes","August 2016",7485287
"4246","August","2016","Foam","August 2016",1
"4247","August","2016","Foods","August 2016",44678283
"4248","August","2016","Gauzes & Gauze Tissue","August 2016",674494
"4249","August","2016","General Anaesthesia","August 2016",217128
"4250","August","2016","Health Supplements","August 2016",417490
"4251","August","2016","Hernia Support Garments","August 2016",82
"4252","August","2016","Hypertension and Heart Failure","August 2016",208844630
"4253","August","2016","Hypnotics And Anxiolytics","August 2016",36298763
"4254","August","2016","Hypothalamic&Pituitary Hormones&Antioest","August 2016",1090877
"4255","August","2016","Ileostomy Bags","August 2016",1832963
"4256","August","2016","Ileostomy Sets","August 2016",2
"4257","August","2016","Immunoglobulins","August 2016",16
"4258","August","2016","Incontinence Belts","August 2016",1
"4259","August","2016","Incontinence Sheath Fixing Strips & Adh","August 2016",34391
"4260","August","2016","Incontinence Sheaths","August 2016",600114
"4261","August","2016","Indwelling Pleural Cath Drain System","August 2016",3587
"4262","August","2016","Inhalation Solutions","August 2016",195499
"4263","August","2016","Insert For Female Stress Incont","August 2016",123
"4264","August","2016","Intravenous Nutrition","August 2016",56
"4265","August","2016","Irrigation Solutions","August 2016",884852
"4266","August","2016","Irrigation Washout Appliances","August 2016",50125
"4267","August","2016","Jaw Rehabilitation Device","August 2016",487
"4268","August","2016","Laxatives","August 2016",218783721
"4269","August","2016","Leg Bags","August 2016",644981
"4270","August","2016","Leg Ulcer Wrap","August 2016",5
"4271","August","2016","Lints","August 2016",64025
"4272","August","2016","Lipid-Regulating Drugs","August 2016",185341594
"4273","August","2016","Local Anaesthesia","August 2016",1682997
"4274","August","2016","Local Anaesthetics","August 2016",1337
"4275","August","2016","Local Prepn for Anal & Rectal Disorders","August 2016",3152028
"4276","August","2016","Low Friction Products","August 2016",9184
"4277","August","2016","Lubricant Gels","August 2016",1377789
